2.857142857142856984e-01
6.858974358974359031e-01
5.601851851851851194e-01
1.000000000000000000e+00
9.388528138528138278e-01
8.750000000000000000e-01
8.791666666666666519e-01
8.645833333333332593e-01
8.750000000000000000e-01
8.791666666666666519e-01
