3.492671408506558550e-01
7.720881558186823979e-01
9.110813753963763473e-01
9.412730529424154780e-01
9.570262679085103086e-01
9.703940520314762175e-01
9.798837729922985629e-01
9.856357997645038838e-01
9.886737268313300353e-01
9.932724287407326269e-01
9.949491252857751711e-01
9.958945091460078558e-01
9.963023994581350351e-01
9.962999813140754890e-01
9.967718675866137357e-01
9.973080408157511956e-01
9.976452461610915146e-01
9.963013343214913720e-01
9.970421836886408373e-01
9.979829723502162686e-01
9.983855502753516964e-01
9.986551309053378622e-01
9.987895140882636635e-01
9.991253474919060684e-01
9.989913746618477308e-01
9.979821632436429724e-01
9.972422087130444757e-01
9.982515761370250873e-01
9.983192624764638534e-01
9.987904627206328767e-01
9.979834136015726109e-01
9.977792484968193154e-01
9.985212662720300836e-01
9.987886549793063562e-01
9.975127543447954714e-01
9.989242818532668711e-01
9.983198054683625200e-01
9.983191907740969206e-01
9.983183851821975097e-01
9.971772548213712062e-01
9.982523308775246296e-01
9.985213614509156344e-01
9.989918391906650319e-01
9.991257283312818815e-01
9.989251924621250778e-01
9.980492451843767654e-01
9.987893042456519321e-01
9.988560092313505390e-01
9.991929603425138140e-01
9.987899080835891397e-01
