3.707645803435235976e+00
1.044342076676523678e+00
4.749514465658074003e-01
2.246656958172973395e-01
5.627754910124672938e-02
-7.308199288498641588e-02
-1.589964260784988703e-01
-2.553808692301440253e-01
-3.112542608864287130e-01
-3.848153283962836846e-01
-4.760712311308608058e-01
-5.324015143590096200e-01
-5.943080749776628036e-01
-6.801096353775415437e-01
-7.458058672073559769e-01
-8.037543877577170148e-01
-9.136841052617782344e-01
-9.531567952571771141e-01
-1.059414844737093686e+00
-1.082117436278579481e+00
